463	33.95	26.6	1296400569386
303	35.05	26.4	1296400569386
142	35.25	27.4	1296400569386
140	34.25	26.4	1296400569386
860	33.75	27.0	1296400569386
116	36.5	26.300001	1296400569386
398	35.4	26.1	1296400569386
998	34.55	27.4	1296400569386
226	34.15	28.2	1296400569386
423	36.65	27.8	1296400569386
70	34.65	25.6	1296400569386
699	32.05	25.400002	1296400569386
412	34.25	25.6	1296400569386
991	33.0	24.3	1296400569386
783	36.15	25.6	1296400569386
135	35.45	25.4	1296400569386
694	32.05	25.0	1296400569386
594	35.85	23.8	1296400569386
961	33.75	28.4	1296400569386
760	35.15	27.0	1296400569386
15	34.45	28.2	1296400569386
145	35.55	24.0	1296400569386
603	33.4	26.5	1296400569386
799	34.4	28.1	1296400569386
202	36.05	26.6	1296400569386
403	33.15	25.0	1296400569386
25	33.25	27.4	1296400569386
129	33.35	23.8	1296400569386
359	33.25	25.6	1296400569386
289	33.75	25.599998	1296400569386
59	36.5	25.7	1296400569386
829	34.2	26.699999	1296400569386
547	33.95	27.2	1296400569386
337	35.55	23.6	1296400569386
376	32.95	26.0	1296400569386
248	35.6	26.1	1296400569386
497	32.55	27.4	1296400569386
774	33.5	26.1	1296400569386
334	36.45	27.0	1296400569386
188	34.1	27.5	1296400569386
747	33.65	26.0	1296400569386
677	34.05	26.2	1296400569386
844	34.25	26.6	1296400569386
239	35.65	25.0	1296400569386
897	34.15	24.6	1296400569386
234	35.65	28.2	1296400569386
614	35.85	26.0	1296400569386
528	36.8	25.9	1296400569386
516	33.9	25.5	1296400569386
753	33.75	26.0	1296400569386
844	34.25	26.6	1296400569386
660	33.55	26.4	1296400569386
776	35.3	23.5	1296400569386
616	32.75	25.6	1296400569386
440	36.5	28.3	1296400569386
710	33.4	25.9	1296400569386
252	35.55	27.0	1296400569386
409	34.35	27.4	1296400569386
81	32.25	28.2	1296400569386
214	32.7	24.5	1296400569386
255	35.3	25.5	1296400569386
774	33.5	26.1	1296400569386
33	36.35	27.0	1296400569386
440	36.5	28.3	1296400569386
505	36.95	25.2	1296400569386
461	36.8	27.1	1296400569386
368	35.55	28.2	1296400569386
653	35.05	24.8	1296400569386
331	36.85	25.6	1296400569386
275	34.15	27.8	1296400569386
195	32.6	25.1	1296400569386
255	35.3	25.5	1296400569386
516	33.9	25.5	1296400569386
965	34.65	25.4	1296400569386
909	35.95	27.0	1296400569386
629	33.55	28.2	1296400569386
401	36.05	26.4	1296400569386
137	34.55	27.4	1296400569386
616	32.75	25.6	1296400569386
366	36.45	26.4	1296400569386
231	32.35	26.8	1296400569386
939	33.65	25.8	1296400569386
31	32.55	27.6	1296400569386
195	32.6	25.1	1296400569386
656	32.2	24.5	1296400569386
723	34.9	25.1	1296400569386
787	34.15	26.6	1296400569386
429	35.85	28.4	1296400569386
513	33.95	24.2	1296400569386
44	36.05	26.8	1296400569386
584	33.65	27.4	1296400569386
174	32.75	26.4	1296400569386
196	32.55	28.2	1296400569386
480	36.55	25.2	1296400569386
540	36.15	26.0	1296400569386
323	34.95	25.8	1296400569386
14	32.85	27.4	1296400569386
823	33.55	28.2	1296400569386
339	32.3	26.1	1296400569386
615	36.8	24.1	1296400569386
374	36.55	26.400002	1296400569386
606	32.75	28.0	1296400569386
754	35.75	25.0	1296400569386
211	33.05	23.6	1296400569386
809	32.55	27.0	1296400569386
51	32.25	28.4	1296400569386
790	32.85	23.6	1296400569386
153	35.55	27.0	1296400569386
158	34.7	27.300001	1296400569386
263	34.95	26.8	1296400569386
528	36.8	25.9	1296400569386
175	37.3	26.9	1296400569386
467	34.75	25.4	1296400569386
93	36.05	27.6	1296400569386
248	35.6	26.1	1296400569386
657	33.05	27.2	1296400569386
84	35.85	23.8	1296400569386
631	33.75	25.6	1296400569386
650	33.1	25.3	1296400569386
112	35.8	23.3	1296400569386
458	36.35	23.6	1296400569386
407	34.05	25.4	1296400569386
265	33.8	25.1	1296400569386
398	35.4	26.1	1296400569386
640	33.65	24.2	1296400569386
875	34.75	25.2	1296400569386
207	33.3	26.5	1296400569386
555	33.65	24.2	1296400569386
757	35.15	27.6	1296400569386
770	34.55	26.6	1296400569386
782	34.65	24.8	1296400569386
417	32.65	24.4	1296400569386
999	32.65	24.6	1296400569386
603	33.4	26.5	1296400569386
734	34.85	28.4	1296400569386
380	36.45	24.6	1296400569386
797	33.7	23.9	1296400569386
444	35.05	28.0	1296400569386
339	32.3	26.1	1296400569386
406	33.0	26.9	1296400569386
550	35.65	25.2	1296400569386
184	34.85	25.4	1296400569386
58	33.35	26.6	1296400569386
871	32.15	25.6	1296400569386
171	33.5	24.9	1296400569386
498	36.65	24.6	1296400569386
593	34.25	24.8	1296400569386
361	34.85	27.2	1296400569386
374	36.55	26.400002	1296400569386
838	35.85	26.6	1296400569386
704	34.15	26.4	1296400569386
65	36.05	25.4	1296400569386
630	32.15	23.8	1296400569386
167	33.45	27.0	1296400569386
536	36.05	24.6	1296400569386
921	35.35	27.8	1296400569386
112	35.8	23.3	1296400569386
491	34.65	27.2	1296400569386
214	32.7	24.5	1296400569386
987	33.85	27.4	1296400569386
652	33.25	26.6	1296400569386
842	35.4	23.9	1296400569386
435	36.85	27.0	1296400569386
336	32.95	27.2	1296400569386
225	33.9	22.9	1296400569386
229	36.85	25.6	1296400569386
643	35.25	27.6	1296400569386
519	34.9	25.099998	1296400569386
829	34.2	26.699999	1296400569386
116	36.5	26.300001	1296400569386
1000	34.15	26.2	1296400569386
849	32.45	25.6	1296400569386
524	36.25	24.4	1296400569386
736	32.35	27.0	1296400569386
819	34.75	25.4	1296400569386
128	35.55	26.8	1296400569386
428	33.85	26.2	1296400569386
959	36.55	25.4	1296400569386
879	36.45	26.0	1296400569386
280	32.15	23.8	1296400569386
60	33.75	27.2	1296400569386
989	35.85	26.0	1296400569386
778	34.95	27.0	1296400569386
942	34.25	24.6	1296400569386
39	32.25	24.6	1296400569386
791	35.2	26.5	1296400569386
752	36.6	25.899998	1296400569386
709	32.1	27.5	1296400569386
665	35.15	27.2	1296400569386
372	35.6	26.9	1296400569386
869	34.65	27.0	1296400569386
543	32.7	25.9	1296400569386
420	33.05	26.4	1296400569386
292	34.15	24.8	1296400569386
799	34.4	28.1	1296400569386
800	35.55	27.2	1296400569386
71	36.55	24.4	1296400569386
90	33.85	24.0	1296400569386
406	33.0	26.9	1296400569386
127	36.05	25.6	1296400569386
836	36.95	25.0	1296400569386
574	34.0	27.099998	1296400569386
353	36.15	27.0	1296400569386
342	36.55	25.4	1296400569386
549	36.3	27.9	1296400569386
115	32.95	26.8	1296400569386
175	37.3	26.9	1296400569386
712	35.95	25.6	1296400569386
738	36.85	25.8	1296400569386
895	35.15	26.6	1296400569386
766	34.15	27.2	1296400569386
650	33.1	25.3	1296400569386
785	33.3	24.3	1296400569386
289	33.75	25.599998	1296400569386
635	36.15	26.2	1296400569386
290	32.55	25.4	1296400569386
786	32.95	25.0	1296400569386
676	34.35	25.6	1296400569386
23	32.95	27.4	1296400569386
492	33.45	24.6	1296400569386
302	35.85	24.6	1296400569386
922	33.65	25.4	1296400569386
602	34.25	26.2	1296400569386
684	32.05	25.2	1296400569386
788	33.15	26.8	1296400569386
620	33.15	26.0	1296400569386
582	33.95	25.4	1296400569386
493	35.75	25.6	1296400569386
335	32.65	25.2	1296400569386
781	35.45	28.2	1296400569386
707	34.35	25.6	1296400569386
808	35.65	27.0	1296400569386
680	32.25	27.0	1296400569386
983	32.15	23.8	1296400569386
114	33.2	28.3	1296400569386
856	35.55	27.6	1296400569386
675	35.25	24.0	1296400569386
877	33.25	25.4	1296400569386
656	32.2	24.5	1296400569386
994	35.8	23.3	1296400569386
752	36.6	25.899998	1296400569386
479	35.55	26.4	1296400569386
42	32.85	24.8	1296400569386
507	35.75	26.0	1296400569386
889	32.15	24.0	1296400569386
852	33.05	26.4	1296400569386
88	36.45	24.0	1296400569386
161	33.65	27.6	1296400569386
651	34.75	28.0	1296400569386
434	33.4	26.7	1296400569386
791	35.2	26.5	1296400569386
811	32.55	26.0	1296400569386
963	32.55	25.8	1296400569386
216	35.75	28.0	1296400569386
374	36.55	26.400002	1296400569386
789	32.05	25.4	1296400569386
982	35.95	24.0	1296400569386
597	35.25	25.0	1296400569386
796	33.35	27.4	1296400569386
3	32.65	28.4	1296400569386
908	35.4	26.1	1296400569386
698	33.6	28.300001	1296400569386
908	35.4	26.1	1296400569386
414	32.05	28.0	1296400569386
730	32.5	24.9	1296400569386
706	35.35	25.4	1296400569386
175	37.3	26.9	1296400569386
709	32.1	27.5	1296400569386
188	34.1	27.5	1296400569386
130	32.35	27.2	1296400569386
181	32.85	27.0	1296400569386
491	34.65	27.2	1296400569386
699	32.05	25.400002	1296400569386
114	33.2	28.3	1296400569386
519	34.9	25.099998	1296400569386
422	36.6	23.1	1296400569386
264	32.25	26.0	1296400569386
299	32.85	25.8	1296400569386
651	34.75	28.0	1296400569386
80	34.1	24.9	1296400569386
189	34.85	28.0	1296400569386
484	32.25	27.2	1296400569386
797	33.7	23.9	1296400569386
542	35.75	25.0	1296400569386
820	35.55	27.0	1296400569386
421	36.45	26.2	1296400569386
391	33.15	25.0	1296400569386
710	33.4	25.9	1296400569386
783	36.15	25.6	1296400569386
236	35.35	27.8	1296400569386
733	36.05	25.4	1296400569386
413	35.05	23.8	1296400569386
43	36.95	25.0	1296400569386
293	35.95	25.8	1296400569386
783	36.15	25.6	1296400569386
518	32.05	26.2	1296400569386
113	33.6	26.5	1296400569386
715	35.15	28.4	1296400569386
988	35.25	26.4	1296400569386
615	36.8	24.1	1296400569386
10	36.55	26.0	1296400569386
870	33.15	27.4	1296400569386
183	32.45	27.4	1296400569386
590	33.65	27.0	1296400569386
575	35.15	25.8	1296400569386
477	34.05	27.8	1296400569386
17	34.7	24.7	1296400569386
649	34.0	26.699999	1296400569386
842	35.4	23.9	1296400569386
539	35.1	23.7	1296400569386
755	34.65	25.2	1296400569386
122	34.75	26.6	1296400569386
269	33.9	27.699999	1296400569386
158	34.7	27.300001	1296400569386
685	35.8	24.9	1296400569386
105	36.55	27.4	1296400569386
77	34.95	24.2	1296400569386
666	36.05	27.0	1296400569386
592	34.45	24.8	1296400569386
723	34.9	25.1	1296400569386
178	36.95	28.0	1296400569386
780	36.35	27.8	1296400569386
181	32.85	27.0	1296400569386
89	33.45	25.0	1296400569386
454	36.35	26.8	1296400569386
530	33.9	27.099998	1296400569386
776	35.3	23.5	1296400569386
739	34.15	25.0	1296400569386
55	36.85	27.4	1296400569386
424	33.25	27.6	1296400569386
44	36.05	26.8	1296400569386
787	34.15	26.6	1296400569386
699	32.05	25.400002	1296400569386
213	36.75	25.6	1296400569386
556	33.2	25.5	1296400569386
295	35.95	25.2	1296400569386
543	32.7	25.9	1296400569386
844	34.25	26.6	1296400569386
499	32.05	26.8	1296400569386
54	33.45	27.2	1296400569386
948	33.15	25.2	1296400569386
422	36.6	23.1	1296400569386
969	35.65	24.2	1296400569386
59	36.5	25.7	1296400569386
646	34.15	23.8	1296400569386
181	32.85	27.0	1296400569386
227	35.45	24.6	1296400569386
919	35.55	23.6	1296400569386
730	32.5	24.9	1296400569386
628	35.95	27.0	1296400569386
310	35.35	26.8	1296400569386
873	34.55	26.2	1296400569386
508	31.9	24.1	1296400569386
698	33.6	28.300001	1296400569386
223	36.25	26.4	1296400569386
752	36.6	25.899998	1296400569386
259	32.15	28.0	1296400569386
565	36.85	24.6	1296400569386
186	37.1	24.699999	1296400569386
162	32.8	26.9	1296400569386
785	33.3	24.3	1296400569386
914	32.85	24.8	1296400569386
461	36.8	27.1	1296400569386
685	35.8	24.9	1296400569386
434	33.4	26.7	1296400569386
827	32.85	25.4	1296400569386
504	36.95	27.0	1296400569386
162	32.8	26.9	1296400569386
160	35.85	28.2	1296400569386
626	33.55	26.8	1296400569386
171	33.5	24.9	1296400569386
745	32.45	25.4	1296400569386
449	32.55	27.4	1296400569386
186	37.1	24.699999	1296400569386
556	33.2	25.5	1296400569386
448	32.65	26.0	1296400569386
742	32.85	26.8	1296400569386
404	36.25	27.2	1296400569386
787	34.15	26.6	1296400569386
893	34.05	26.8	1296400569386
888	36.85	26.4	1296400569386
975	32.05	28.0	1296400569386
716	34.7	27.300001	1296400569386
251	34.25	27.0	1296400569386
625	35.95	26.8	1296400569386
697	32.75	26.8	1296400569386
801	33.85	24.4	1296400569386
817	35.25	26.0	1296400569386
156	35.05	25.0	1296400569386
218	35.75	24.4	1296400569386
297	36.65	27.0	1296400569386
605	33.55	25.8	1296400569386
651	34.75	28.0	1296400569386
880	34.05	24.8	1296400569386
433	33.45	24.6	1296400569386
752	36.6	25.899998	1296400569386
411	34.95	27.4	1296400569386
500	35.95	24.6	1296400569386
549	36.3	27.9	1296400569386
491	34.65	27.2	1296400569386
286	33.25	26.6	1296400569386
843	32.25	25.6	1296400569386
612	36.95	24.0	1296400569386
616	32.75	25.6	1296400569386
716	34.7	27.300001	1296400569386
649	34.0	26.699999	1296400569386
973	33.65	25.6	1296400569386
539	35.1	23.7	1296400569386
455	33.45	26.2	1296400569386
345	36.75	25.6	1296400569386
569	35.85	26.6	1296400569386
991	33.0	24.3	1296400569386
994	35.8	23.3	1296400569386
215	36.45	24.6	1296400569386
207	33.3	26.5	1296400569386
669	36.75	23.8	1296400569386
372	35.6	26.9	1296400569386
686	33.05	24.4	1296400569386
517	32.45	26.8	1296400569386
247	35.05	27.0	1296400569386
855	35.75	27.0	1296400569386
949	32.35	27.4	1296400569386
74	34.45	23.6	1296400569386
690	34.95	25.0	1296400569386
80	34.1	24.9	1296400569386
267	35.95	24.6	1296400569386
910	33.95	25.0	1296400569386
330	36.05	26.0	1296400569386
530	33.9	27.099998	1296400569386
964	33.65	25.2	1296400569386
522	33.15	26.8	1296400569386
175	37.3	26.9	1296400569386
44	36.05	26.8	1296400569386
